Municipio,Nome Municipio,Enq,Descricao,janeiro,fevereiro,marco,abril,maio,junho,julho,agosto,setembro,outubro,novembro,dezembro,Total
00808,OUROESTE                      ,5169-1,Dirigir sob a influencia de alcool,1,0,0,0,0,0,0,0,0,0,0,0,1
00808,OUROESTE                      ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,0,0,0,0,0,1,0,0,1
00808,OUROESTE                      ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,0,2,0,1,0,0,0,1,0,0,0,4
00808,OUROESTE                      ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,2,2,0,0,2,0,0,0,6
00808,OUROESTE                      ,5215-2,Dirigir ameacando os demais veiculos,0,0,1,0,0,0,0,0,0,0,0,0,1
00808,OUROESTE                      ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,1,0,0,0,0,0,0,0,1
00808,OUROESTE                      ,5347-0,"Deixar o condutor envolvido em acidente s/ vitima, de remover o veiculo do local",0,0,1,0,0,0,0,0,0,0,0,0,1
00808,OUROESTE                      ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,0,0,0,0,0,0,0,0,0,0,1,0,1
00808,OUROESTE                      ,5525-0,Estacionar na contramao de direcao,0,0,0,0,0,0,1,0,0,0,0,0,1
00808,OUROESTE                      ,5720-0,Transitar pela contramao de direcao em via com duplo sentido de circulacao,0,0,0,0,1,0,0,0,0,0,0,0,1
00808,OUROESTE                      ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,0,1,1,0,0,1,0,0,3
00808,OUROESTE                      ,5819-1,"Transitar com o veiculo em calcadas, passeios",0,0,0,0,1,0,0,0,0,0,0,0,1
00808,OUROESTE                      ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,0,1,0,1,0,0,0,0,0,0,0,2
00808,OUROESTE                      ,6050-2,Avancar o sinal de parada obrigatoria,0,0,1,0,2,2,0,0,1,0,0,0,6
00808,OUROESTE                      ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,0,0,0,0,0,0,0,2,0,0,0,2
00808,OUROESTE                      ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,1,3,0,1,3,2,4,1,16,1,1,0,33
00808,OUROESTE                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,3,2,1,0,3,2,0,1,4,5,2,1,24
00808,OUROESTE                      ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,1,3,0,0,0,0,0,0,1,0,0,5
00808,OUROESTE                      ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,0,1,0,0,1,1,0,0,0,0,0,3
00808,OUROESTE                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,1,0,0,0,0,0,0,1,0,0,0,2
00808,OUROESTE                      ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,1,0,0,0,0,0,1,0,0,0,2
00808,OUROESTE                      ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",58,56,19,29,23,19,22,25,20,9,6,4,290
00808,OUROESTE                      ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,0,3,1,1,0,0,0,0,1,0,6
00808,OUROESTE                      ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,0,3,1,0,0,1,0,0,2,0,0,7
00808,OUROESTE                      ,7366-2,Dirigir veiculo utilizando-se de telefone celular,1,0,1,0,0,1,1,0,0,0,0,0,4
00808,OUROESTE                      ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,1,0,0,1,1,0,0,1,3,1,1,9
00808,OUROESTE                      ,7625-1,"Estacionar nas vagas reserv as pess c/ deficiencia, s/ credencial",0,0,0,0,0,0,2,0,0,0,0,0,2
00808,OUROESTE                      ,7633-1,Dirigir veiculo segurando telefone celular,3,0,4,1,0,2,0,0,0,1,0,0,11
00808,OUROESTE                      ,7633-2,Dirigir veiculo manuseando telefone celular,1,2,0,0,0,0,1,0,0,0,0,0,4
00810,PAULISTANIA                   ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,1,2,0,0,0,0,0,0,0,0,0,0,3
00810,PAULISTANIA                   ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,1,0,1,0,1,1,0,1,0,0,5
00810,PAULISTANIA                   ,5185-1,Deixar o condutor de usar o cinto seguranca,0,0,0,0,0,0,0,0,0,0,16,1,17
00810,PAULISTANIA                   ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,0,0,0,0,0,0,1,0,0,1
00810,PAULISTANIA                   ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,0,0,0,0,0,2,0,1,3
00810,PAULISTANIA                   ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,0,0,0,0,0,0,0,0,0,1,0,1
00810,PAULISTANIA                   ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,2,0,0,0,0,0,0,0,0,0,2
00810,PAULISTANIA                   ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,0,0,0,0,0,0,0,0,0,0,1,0,1
00810,PAULISTANIA                   ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,0,0,1,0,0,0,0,0,0,1
00810,PAULISTANIA                   ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,1,1,0,0,0,0,0,0,0,0,0,2
00810,PAULISTANIA                   ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,1,0,0,0,0,0,0,0,0,0,0,1
00810,PAULISTANIA                   ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,0,0,0,0,0,0,0,0,0,1,0,1
00810,PAULISTANIA                   ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,2,1,0,0,0,0,1,0,0,0,0,4
00810,PAULISTANIA                   ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,1,0,0,0,0,0,0,0,0,0,0,1
00810,PAULISTANIA                   ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,0,0,0,0,0,1,0,1,2
00810,PAULISTANIA                   ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,0,0,0,1,0,1,0,0,0,0,2
00810,PAULISTANIA                   ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,1,0,0,0,0,0,0,0,0,0,1
00810,PAULISTANIA                   ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,0,0,0,0,0,0,0,0,1,1,0,2
00810,PAULISTANIA                   ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,0,0,0,0,0,0,1,0,0,0,0,2
00810,PAULISTANIA                   ,7633-2,Dirigir veiculo manuseando telefone celular,0,0,0,0,2,0,0,0,0,0,0,0,2
00812,PRACINHA                      ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,0,0,0,0,0,0,0,0,1,0,0,1
00812,PRACINHA                      ,5169-1,Dirigir sob a influencia de alcool,0,0,0,0,0,1,0,0,0,0,0,0,1
00812,PRACINHA                      ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,0,0,0,0,0,0,0,1,1
00812,PRACINHA                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,0,0,0,0,0,0,1,0,0,0,0,1
00812,PRACINHA                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,0,0,0,1,0,0,0,0,0,1
00814,PRATANIA                      ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,7,0,1,2,1,2,5,4,1,4,0,0,27
00814,PRATANIA                      ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,1,2,0,0,1,0,1,0,0,0,5
00814,PRATANIA                      ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,1,0,0,0,0,0,0,0,0,1
00814,PRATANIA                      ,5169-1,Dirigir sob a influencia de alcool,0,0,0,0,0,0,0,0,0,0,1,0,1
00814,PRATANIA                      ,5185-1,Deixar o condutor de usar o cinto seguranca,0,0,0,2,1,1,0,0,0,1,0,1,6
00814,PRATANIA                      ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,1,1,0,0,0,0,0,0,0,0,0,2
00814,PRATANIA                      ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,0,0,0,1,0,0,0,0,0,0,0,1
00814,PRATANIA                      ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,1,0,0,1,1,0,0,3
00814,PRATANIA                      ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,0,0,0,0,1,0,0,0,0,0,1
00814,PRATANIA                      ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,0,0,1,0,0,0,0,0,0,1
00814,PRATANIA                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,1,0,0,2,2,1,4,0,1,2,0,0,13
00814,PRATANIA                      ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,1,0,0,0,0,0,0,0,0,0,0,0,1
00814,PRATANIA                      ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,1,0,1,1,0,0,0,0,0,0,0,3
00814,PRATANIA                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",3,0,1,2,1,1,3,0,0,1,0,0,12
00814,PRATANIA                      ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,1,0,0,0,0,0,0,0,0,1
00814,PRATANIA                      ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,0,1,0,0,1,0,0,0,0,0,2
00814,PRATANIA                      ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,1,0,0,0,0,1,0,0,0,0,0,2
00814,PRATANIA                      ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,0,0,1,0,0,0,0,0,1
00814,PRATANIA                      ,7633-1,Dirigir veiculo segurando telefone celular,1,0,1,0,1,2,0,0,2,2,0,0,9
00814,PRATANIA                      ,7633-2,Dirigir veiculo manuseando telefone celular,0,1,0,0,0,0,0,0,0,0,0,0,1
00814,PRATANIA                      ,7684-1,,0,0,0,1,0,0,0,0,0,0,0,0,1
00814,PRATANIA                      ,7684-2,,0,0,0,0,0,0,0,0,0,0,1,0,1
00816,QUADRA                        ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,6,2,3,3,1,6,3,4,3,1,4,0,36
00816,QUADRA                        ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,0,0,0,0,1,0,0,1,0,0,0,2
00816,QUADRA                        ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,1,0,1,0,0,1,0,0,0,0,0,3
00816,QUADRA                        ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,0,2,1,0,0,0,0,0,3
00816,QUADRA                        ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,6,2,2,3,0,3,1,2,3,1,4,0,27
00816,QUADRA                        ,5185-1,Deixar o condutor de usar o cinto seguranca,1,0,0,0,0,0,0,0,0,0,0,0,1
00816,QUADRA                        ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,0,1,0,0,0,0,0,0,1
00816,QUADRA                        ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,2,0,0,1,0,0,0,0,2,0,0,0,5
00816,QUADRA                        ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,0,1,0,0,0,0,0,0,1
00816,QUADRA                        ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,2,0,0,2,0,2,1,1,0,0,1,0,9
00816,QUADRA                        ,6076-0,Transpor bloqueio viario policial,0,0,0,0,0,0,0,0,0,0,0,1,1
00816,QUADRA                        ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,1,1,1,1,0,0,0,0,0,0,0,0,4
00816,QUADRA                        ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,1,0,0,0,0,0,0,0,0,0,0,1
00816,QUADRA                        ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,2,2,2,1,1,2,1,1,3,1,2,1,19
00816,QUADRA                        ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,0,0,0,0,0,0,1,1,0,0,0,2
00816,QUADRA                        ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,0,0,1,0,0,0,0,1,0,0,0,2
00816,QUADRA                        ,6653-1,Conduzir o veiculo com descarga livre,1,5,1,4,0,3,1,2,4,0,1,0,22
00816,QUADRA                        ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,0,0,1,0,0,0,0,0,1
00816,QUADRA                        ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,1,0,0,0,0,0,0,0,2,0,0,0,3
00816,QUADRA                        ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",1,0,2,0,0,2,0,0,0,1,0,0,6
00816,QUADRA                        ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,4,3,2,2,2,1,0,4,0,1,2,21
00816,QUADRA                        ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,2,0,0,0,0,0,0,0,2,0,0,4
00816,QUADRA                        ,7064-0,"Conduzir motocicleta, motoneta e ciclomotor com os farois apagados",1,0,0,0,0,0,0,0,0,0,0,0,1
00816,QUADRA                        ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,2,0,0,0,0,0,0,0,0,0,0,0,2
00816,QUADRA                        ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,0,0,1,0,0,1,0,0,2
00816,QUADRA                        ,7633-2,Dirigir veiculo manuseando telefone celular,0,1,0,0,0,0,0,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,2,1,0,1,1,1,1,0,0,0,0,7
00818,RIBEIRAO DOS INDIOS           ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,0,0,0,0,0,1,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,1,0,0,0,0,1,1,1,0,0,0,4
00818,RIBEIRAO DOS INDIOS           ,5088-1,Entregar veiculo a pessoa com CNH de categoria diferente da do veiculo,0,0,0,0,0,0,1,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,0,0,1,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5169-1,Dirigir sob a influencia de alcool,0,2,0,0,0,0,0,1,0,0,0,0,3
00818,RIBEIRAO DOS INDIOS           ,5185-1,Deixar o condutor de usar o cinto seguranca,4,2,0,0,0,0,2,2,1,0,0,10,21
00818,RIBEIRAO DOS INDIOS           ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,0,0,0,0,1,0,0,0,4,5
00818,RIBEIRAO DOS INDIOS           ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,1,0,0,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,1,0,0,0,0,0,0,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,0,0,0,0,0,0,0,1,1
00818,RIBEIRAO DOS INDIOS           ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,0,0,1,0,0,0,1,2
00818,RIBEIRAO DOS INDIOS           ,5380-0,Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal,0,0,0,0,0,0,0,0,0,0,0,1,1
00818,RIBEIRAO DOS INDIOS           ,5452-7,Estacionar ao lado ou sobre gramado ou jardim publico,0,0,0,0,0,0,0,7,0,0,0,0,7
00818,RIBEIRAO DOS INDIOS           ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,1,0,0,0,15,0,0,0,0,16
00818,RIBEIRAO DOS INDIOS           ,5525-0,Estacionar na contramao de direcao,0,1,0,0,2,0,0,2,0,0,0,1,6
00818,RIBEIRAO DOS INDIOS           ,5592-0,Parar afastado da guia da calcada (meio-fio) a mais de 1m,0,0,0,0,0,0,0,1,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5622-2,Parar sobre faixa destinada a pedestres,0,0,0,0,0,0,0,0,0,0,0,1,1
00818,RIBEIRAO DOS INDIOS           ,5657-0,Parar na contramao de direcao,0,0,0,0,0,0,0,0,1,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,0,0,0,0,0,0,1,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,6009-2,Executar operacao de retorno nos aclives ou declives,0,0,0,0,0,0,1,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,6440-0,Fazer uso do facho de luz alta dos farois em vias providas de iluminacao publica,0,0,0,0,0,0,0,0,0,0,0,1,1
00818,RIBEIRAO DOS INDIOS           ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,6,0,1,0,0,0,1,6,0,0,0,2,16
00818,RIBEIRAO DOS INDIOS           ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,0,0,0,0,0,1,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,1,0,0,1,1,2,6,3,4,1,2,21
00818,RIBEIRAO DOS INDIOS           ,6610-2,Conduzir o veiculo com caracteristica alterada,0,0,0,0,0,0,1,2,0,0,0,0,3
00818,RIBEIRAO DOS INDIOS           ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,1,0,0,0,0,1,0,0,0,0,0,2
00818,RIBEIRAO DOS INDIOS           ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,1,0,0,0,0,0,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,2,0,0,0,0,2,1,0,0,0,5
00818,RIBEIRAO DOS INDIOS           ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,1,0,0,0,0,0,0,0,0,0,0,1
00818,RIBEIRAO DOS INDIOS           ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,1,1,0,0,0,0,0,1,0,0,0,0,3
00818,RIBEIRAO DOS INDIOS           ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,1,0,0,0,0,0,0,0,0,0,2,3
00818,RIBEIRAO DOS INDIOS           ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,0,2,0,0,0,5,5,0,0,0,0,13
00818,RIBEIRAO DOS INDIOS           ,7617-3,"Usar qq veiculo para, delib, perturbar circulacao na via sem aut do orgao",0,0,0,0,0,0,0,0,0,0,0,1,1
00820,SANTA CRUZ DA ESPERANCA       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,0,0,1,0,0,0,1,0,1,0,1,4
00820,SANTA CRUZ DA ESPERANCA       ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,0,0,0,1,0,0,0,0,0,0,0,1
00820,SANTA CRUZ DA ESPERANCA       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,1,0,0,0,0,0,0,0,0,0,0,0,1
00820,SANTA CRUZ DA ESPERANCA       ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,0,0,0,0,0,1,0,0,1
00820,SANTA CRUZ DA ESPERANCA       ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,1,0,0,0,0,0,0,0,0,0,0,0,1
00820,SANTA CRUZ DA ESPERANCA       ,5185-1,Deixar o condutor de usar o cinto seguranca,0,0,0,1,0,0,0,0,0,1,0,0,2
00820,SANTA CRUZ DA ESPERANCA       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,1,2,0,0,0,0,0,2,0,2,0,1,8
00820,SANTA CRUZ DA ESPERANCA       ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,1,0,0,0,0,0,0,0,1,0,1,3
00820,SANTA CRUZ DA ESPERANCA       ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,2,0,0,0,0,0,1,0,1,4
00820,SANTA CRUZ DA ESPERANCA       ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,2,0,0,0,0,0,0,0,0,2
00820,SANTA CRUZ DA ESPERANCA       ,7633-1,Dirigir veiculo segurando telefone celular,0,0,0,0,0,0,0,0,0,2,0,0,2
00820,SANTA CRUZ DA ESPERANCA       ,7633-2,Dirigir veiculo manuseando telefone celular,0,0,0,0,0,0,1,0,0,1,1,0,3
00822,SANTA SALETE                  ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,1,0,0,0,1,0,1,0,1,0,1,5
00822,SANTA SALETE                  ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,1,0,0,0,0,0,0,0,0,0,0,1
00822,SANTA SALETE                  ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,1,0,0,0,1,0,1,0,0,0,0,3
00822,SANTA SALETE                  ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,1,0,0,0,0,0,0,0,0,0,0,1
00822,SANTA SALETE                  ,5169-1,Dirigir sob a influencia de alcool,0,0,0,0,0,0,1,0,0,0,0,0,1
